,cluster,dist
2532,0,2.6902304414014875
2533,0,1.711710204442939
2534,0,2.184425284941358
2535,0,2.3675846361842474
2536,1,4.054765445703672
2537,0,1.9231698338854122
2538,0,4.246694042018948
2539,0,4.438838427212134
2540,0,4.102214804301683
2541,0,4.445950389368941
2542,2,1.6654116650161552
2543,3,3.0766634544895135
2544,2,4.038636735451858
2545,2,3.224039731879857
2546,0,2.6598141460532347
2547,0,4.550121683603069
2548,0,1.9261418404641988
2549,0,2.5108305845888093
2550,2,2.312934067568828
2551,2,3.0644891169535677
2552,1,2.9421428731652775
2553,3,4.6661275835131155
2554,1,2.3224493506514245
2555,1,4.093482224507107
2556,1,1.7931413895327792
2557,2,2.8795036429645235
2558,2,2.17151404390956
2559,0,4.153564066199949
2560,2,2.1304704783746553
2561,2,2.257483224354679
2562,1,1.7961183015866784
2563,2,2.4433364797668853
2564,2,1.726285273175791
2565,0,2.040979701193713
2566,0,3.6478976135308683
2567,1,1.8783342355540646
2568,1,1.6916948778659209
2569,1,4.005517053527816
2570,3,4.798686811154083
2571,0,3.551861638054813
2572,2,2.3297842215901015
2573,2,3.071154823009521
2574,3,3.7888697452299884
2575,1,1.5784399188952474
2576,3,3.794427521863636
2577,2,2.206455047808046
2578,2,2.124174998069846
2579,3,1.7134815901243894
2580,2,1.8574721362076436
2581,1,2.2045551825817653
2582,2,3.9365579500919634
2583,3,4.763685980958461
2584,1,2.8732354775478335
2585,1,2.447552186227261
2586,0,1.7233200736714893
2587,0,2.040979701193713
2588,2,2.9902238702399266
2589,0,1.799973846876479
2590,0,1.5277762354401379
2591,3,1.6746476860710544
2592,0,4.246492623972704
2593,2,2.248625919769785
2594,2,2.1976165076284975
2595,2,2.3469822129414775
2596,0,1.9127733680814945
2597,0,3.2272998766345324
2598,0,1.912437958952387
2599,3,2.2014572581890817
2600,2,2.282852109602378
2601,1,4.659392312072736
2602,2,2.870583129780518
2603,2,2.3168838272785406
2604,2,1.7175381110092358
2605,0,1.961400191167925
2606,0,2.55169663474961
2607,2,4.677303697803809
2608,2,1.6380552399499995
2609,2,2.350842491419861
2610,3,2.249203475279714
2611,2,2.159003506936773
2612,1,2.124381354225573
2613,0,1.5147035653280485
2614,2,4.6574618594916295
2615,2,3.992093463132763
2616,0,4.1961787513792475
2617,1,1.9170388106740104
2618,1,3.952632589335913
2619,3,1.5935332946134033
2620,2,2.2750610352306846
2621,2,2.3368084947160583
2622,1,2.3534707159625574
2623,0,2.9498433690334203
2624,2,4.137345548339674
2625,1,4.141629082471048
2626,2,3.0650337996081536
2627,2,2.1304704783746553
2628,2,4.743446258681019
2629,2,1.627832460970719
2630,2,4.746916218702918
2631,0,2.1594426353659655
2632,1,1.6810055311569336
2633,3,1.6618033154948804
2634,1,3.1533142058047905
2635,1,2.46532672571051
2636,0,5.081878920386528
2637,0,1.9715402512347022
2638,1,4.693680620890136
2639,2,2.363990901715296
2640,1,6.588911681744269
2641,2,4.7065348085669685
2642,0,4.443328351047283
2643,1,1.8990910344099585
2644,0,2.6409347680789583
2645,0,2.696700753613623
2646,1,2.9767020982606627
2647,2,3.00833783129154
2648,2,3.069400141646784
2649,2,2.442575508984403
2650,1,1.8434495675381493
2651,0,2.2045713082214258
2652,2,2.0133898443072815
2653,2,3.95675482994432
2654,0,3.714582407812605
2655,2,3.0838033454952605
2656,1,4.124126862926805
2657,2,3.8410664899170746
2658,2,1.6272263780490217
2659,2,2.931318182901711
2660,2,4.770538854707358
2661,3,3.7747049439190175
2662,0,2.0511694205114632
2663,2,1.6836727463184435
2664,2,2.1304704783746553
2665,2,2.832223577225304
2666,0,5.1268193492223455
2667,0,4.4669191587793255
2668,0,4.103270235254296
2669,0,2.9244348135867666
2670,2,3.0463105110249025
2671,1,2.157325272194354
2672,1,3.9749442678601596
2673,0,1.7283690692870206
2674,3,4.798686811154083
2675,0,2.004401214470456
2676,2,2.206902062523178
2677,0,2.042995544123679
2678,0,2.8564658096717745
2679,0,2.133466070393151
2680,1,2.0023348420902516
2681,3,3.8915186185658164
2682,0,2.7867628522110883
2683,0,2.6409347680789583
2684,0,4.112613942046008
2685,1,2.2484023206978114
2686,1,4.065207285552819
2687,0,2.898084241513612
2688,0,5.11506475615111
2689,2,3.0616155513655743
2690,0,3.1863240756599582
2691,0,1.8726377374078453
2692,2,3.806947115006408
2693,3,1.6658477520230857
2694,2,2.3485820102125983
2695,0,3.699541517879272
2696,2,1.7629712197518483
2697,2,1.6530872980588909
2698,3,5.6503344569084994
2699,2,1.6717780760357097
2700,1,1.5587642799736212
2701,2,3.071154823009521
2702,3,1.7849547419991036
2703,2,1.8844619238400409
2704,2,4.054893295503368
2705,1,2.216170710725897
2706,0,4.546595656711472
2707,0,2.97503492832313
2708,1,2.3728900149251273
2709,2,3.9366832374751963
2710,0,3.4103326527631794
2711,2,1.7965666446413064
2712,2,2.0510264016489046
2713,2,3.725533248651526
2714,1,2.0494983020597535
2715,2,4.095113411859563
2716,0,2.710798255033939
2717,2,4.679168931388356
2718,1,3.1968925496662592
2719,2,3.7570201065537465
2720,0,2.3675846361842474
2721,0,1.9231698338854122
2722,2,2.0596282635393135
2723,0,2.785995422071103
2724,0,1.8228751688164542
2725,1,4.143503248261587
2726,0,5.062422694086845
2727,0,3.6219840207450464
2728,0,3.5480969130291293
2729,1,4.188681280484872
2730,3,2.4056372388674134
2731,1,2.4413572003560553
2732,0,5.046165993485398
2733,2,2.9888913619559188
2734,2,1.7871233843114183
2735,2,2.1337801717593283
2736,2,4.046266888343364
2737,2,1.8867556459707087
2738,0,4.472803395390361
2739,1,4.150445119862586
2740,0,4.129296480867153
2741,0,4.129296480867153
2742,0,3.3666631815903836
2743,0,2.780136801310566
2744,1,2.8046221960121804
2745,0,3.1759386107099683
2746,3,5.654047104694646
2747,2,4.661744625545361
2748,2,3.704946335874089
2749,3,2.035356863645886
2750,0,2.0639005788197275
2751,1,1.8445334208795225
2752,2,2.4558816276949336
2753,1,4.073632063531551
2754,0,4.129296480867153
2755,2,1.71948086712131
2756,2,2.1620765120430434
2757,0,1.711710204442939
2758,0,3.7577510245798442
2759,2,4.099187761511941
2760,3,4.683779458032948
2761,2,3.1310528677608676
2762,0,5.085790665789055
2763,1,4.195548402071083
2764,2,3.0390785315077564
2765,0,4.491862028732889
2766,2,1.664409014983363
2767,3,3.858730351845831
2768,2,4.679168931388356
2769,2,3.0147249958877214
2770,0,2.603586654466607
2771,3,4.696861722450885
2772,0,2.532327908663198
2773,2,1.7175381110092358
2774,3,4.7025702385769685
2775,1,4.033686337791145
2776,0,2.35379357877087
2777,2,2.283583236742208
2778,0,1.782994602927651
2779,2,3.0679288963217806
2780,2,4.791385314844746
2781,2,3.2384112186679856
2782,0,4.170351988923267
2783,0,1.8576187150997707
2784,0,3.378503870131453
2785,2,3.015127676591436
2786,0,2.697632310039354
2787,0,2.240935968220934
2788,1,1.7860540275358487
2789,2,2.096091012226761
2790,2,4.009220175087938
2791,2,1.6152213848331145
2792,1,3.7383027061621346
2793,0,5.048474944309198
2794,2,4.653876290199554
2795,0,3.680897245829464
2796,3,3.738406911984368
2797,2,3.751401304996638
2798,3,5.658790106642184
2799,2,2.117090366305089
2800,2,2.8841508744597366
2801,2,4.693005208623442
2802,1,1.975337344955159
2803,1,2.061297691109814
2804,2,3.815458330980611
2805,1,2.061297691109814
2806,0,5.044523665421021
2807,2,3.815458330980611
2808,2,4.087528032169778
2809,2,2.964535066254241
2810,2,3.9366832374751963
2811,2,4.674439521984243
2812,2,3.1584508323028304
2813,1,2.224255121020427
2814,1,1.975337344955159
2815,0,3.4452358869105755
2816,3,3.121689326738508
2817,0,2.0107122349663555
2818,1,1.5587642799736212
2819,2,4.678812161612872
2820,0,4.150873243140216
2821,1,1.7667978985937391
2822,2,3.791048416577079
2823,1,2.144871566806918
2824,2,3.9365579500919634
2825,1,2.309122016979753
2826,0,1.5063513352169229
2827,2,2.8800833103678616
2828,1,2.430501700578033
2829,2,2.1288671665972836
2830,0,5.11506475615111
2831,0,3.2383130782943224
2832,2,2.2746107359638006
2833,3,2.913750434816872
2834,2,3.1241385108084376
2835,1,1.5401852342769846
2836,1,1.9959326533477506
2837,2,4.1227119798078675
2838,1,1.9268577795385045
2839,0,3.1925759767710002
2840,2,2.124960721340178
2841,1,1.8139619332883463
2842,2,3.902038762998127
2843,2,3.9172642937213724
2844,0,4.6085496369474654
2845,0,2.0107122349663555
2846,2,1.5080838364422295
2847,1,3.0801620858317533
2848,2,3.015127676591436
2849,2,2.1337801717593283
2850,0,1.783624126033084
2851,2,3.8117973535171097
2852,2,3.8123148788398105
2853,2,2.832223577225304
2854,0,4.484501023418372
2855,2,3.071154823009521
2856,0,2.4041296887956523
2857,2,2.8789238588459445
2858,1,5.6089655039311666
2859,0,2.35379357877087
2860,2,3.7352966610940186
2861,0,3.5032608324159584
2862,1,2.351935085018024
2863,2,3.7354286988465026
2864,2,3.01480050261642
2865,2,3.192929126764043
2866,1,3.328846367483115
2867,0,2.635970721658772
2868,2,2.271506248724599
2869,2,3.7459462559094785
2870,2,2.9576290775016485
2871,2,3.796438659559748
2872,0,4.58813497069734
2873,2,1.6488129829779856
2874,1,2.3441434664070573
2875,2,2.521178551897598
2876,1,2.356392182073158
2877,2,3.069400141646784
2878,3,2.8833252954075577
2879,1,4.657932025341443
2880,3,1.6514344476435707
2881,1,2.3441434664070573
2882,3,2.947648412901082
2883,1,3.959909078617482
2884,2,2.4280873761574355
2885,2,3.751401304996638
2886,2,3.234061900327772
2887,1,5.593904243287014
2888,2,3.3700747152881174
2889,1,3.3152752213524863
2890,1,1.8434495675381493
2891,1,2.4647810084115456
2892,1,4.093688783879484
2893,1,4.065490913812452
2894,2,4.660922574596961
2895,2,3.956332915652285
2896,1,1.8277666107629162
2897,2,1.6171462957637364
2898,0,2.652871035516533
2899,1,3.9874849065371882
2900,2,4.6574618594916295
2901,2,2.349970849125437
2902,0,2.650108870304244
2903,1,3.1387271095927147
2904,2,1.5665237474577727
2905,2,2.8795036429645235
2906,1,3.8169102237370827
2907,2,3.1582946731248
2908,2,3.052344787343234
2909,1,1.8715695143050262
2910,2,2.248406571168693
2911,2,2.257483224354679
2912,2,2.899474454240514
2913,1,3.7295017620553064
2914,3,4.815687358084148
2915,0,4.142725766757155
2916,0,2.9914136257921813
2917,2,2.248625919769785
2918,3,1.922378081442806
2919,1,4.078054702067786
2920,0,3.2684652862899615
2921,1,4.170408907888939
2922,1,2.411546372034892
2923,2,4.013967776966394
2924,2,4.054051133336706
2925,1,1.7715990103234789
2926,1,2.867397225843035
2927,1,1.8715695143050262
2928,1,6.560225358179594
2929,1,4.088108017508793
2930,1,6.560225358179594
2931,2,2.3904675418269212
2932,2,4.738997159640083
2933,2,2.248625919769785
2934,3,2.311829289818929
2935,1,3.7635507776943595
2936,0,2.8678406022400447
2937,1,3.1056123304268946
2938,2,1.7294032386164189
2939,2,2.887174790972611
2940,2,2.484724129588902
2941,2,3.10654105137889
2942,0,2.96425187903727
2943,0,1.6897385729665757
2944,2,2.3389992540168603
2945,2,1.956527727576773
2946,2,2.248625919769785
2947,3,3.095084279377257
2948,1,2.1528309560896766
2949,0,4.523042202726902
2950,1,1.9264188967240523
2951,1,4.031894584203464
2952,1,1.837602445426471
2953,1,4.166702386246171
2954,2,4.677303697803809
2955,1,1.8806859212205476
2956,1,4.026543175857686
2957,2,2.0515072838847797
2958,2,1.6839656571561794
2959,2,3.7862016591672494
2960,3,5.640563394648768
2961,1,2.2484023206978114
2962,0,1.618541641678493
2963,0,1.9231698338854122
2964,0,5.1791062139141255
2965,1,2.177734955896926
2966,3,2.289430298499155
2967,0,3.2990873390036355
2968,1,2.36136177296247
2969,2,2.086548717465273
2970,1,2.923573172583371
2971,1,4.066067563593916
2972,0,1.9261418404641988
2973,2,2.041515059181421
2974,2,1.7175381110092358
2975,1,3.182505202206836
2976,2,1.71948086712131
2977,1,2.5579390636128285
2978,1,3.1968925496662592
2979,3,1.651541675289863
2980,0,1.727502806887586
2981,0,1.784403227888
2982,1,3.2150671347350026
2983,1,3.1533142058047905
2984,2,1.6121414534315406
2985,2,3.9698310455352277
2986,0,3.51599481592066
2987,3,4.832499845197319
2988,2,2.2820376241523292
2989,1,3.0607346264121347
2990,0,4.607099419416611
2991,1,1.9264188967240523
2992,1,3.797952350971558
2993,2,1.9320190514079278
2994,2,3.069400141646784
2995,1,4.100358804939272
2996,2,2.2804909640168898
2997,0,3.5252421680806085
2998,2,3.174780901260563
2999,2,4.748961826540316
3000,2,3.069400141646784
3001,3,4.724435838902607
3002,2,2.248625919769785
3003,1,3.753140143864555
3004,1,2.932341924380648
3005,0,3.707365205046022
3006,1,2.3202969432059213
3007,3,5.720849688706901
3008,0,1.9165984619265322
3009,0,2.3675846361842474
3010,1,3.994697911544563
3011,1,1.9605527646191439
3012,1,1.7845901038733327
3013,0,4.246505212880524
3014,3,3.758814684623135
3015,2,3.816790532171293
3016,2,2.3280411383842314
3017,0,2.401482119468904
3018,2,2.386130821020782
3019,1,1.720954824237214
3020,1,2.411546372034892
3021,3,1.9809478672511154
3022,1,3.9992366744294303
3023,0,3.5195812380578246
3024,1,2.3479606615789144
3025,1,3.750558589721963
3026,1,2.4145567518512134
3027,1,3.110274567279616
3028,0,1.9157615032309714
3029,1,4.058981387869834
3030,1,2.2065940556861445
3031,0,4.244175629401823
3032,2,1.7245701892555168
3033,2,1.71948086712131
3034,2,4.142285188797889
3035,1,2.5691686939150777
3036,2,2.0566419962627496
3037,1,4.072565763118897
3038,1,2.3078566636630917
3039,2,3.7104616627415274
3040,1,1.7008489006887135
3041,2,1.6664137117731064
3042,0,1.9000424685845443
3043,2,2.2998401859931805
3044,3,1.6677070228744615
3045,0,3.6442321011655694
3046,2,4.042364451970614
3047,2,2.2804909640168898
3048,0,4.122195846927814
3049,2,2.4311167587656795
3050,3,1.620913228551409
3051,2,2.3142131508649326
3052,2,4.753265911865795
3053,0,2.089206923015988
3054,0,2.1692484342184533
3055,2,3.796438659559748
3056,2,2.17151404390956
3057,3,2.213610369635549
3058,0,4.676019651227004
3059,1,1.8561241667085064
3060,0,4.508730134936216
3061,2,1.6152213848331145
3062,0,5.092849428458821
3063,2,3.6839766395885003
3064,2,2.313016081305332
3065,1,1.9168984617403426
3066,1,1.7508454578190067
3067,3,3.7888697452299884
3068,1,4.031894584203464
3069,2,3.850743874065344
3070,3,5.78368246511283
3071,0,4.476303950897085
3072,0,4.282283182832783
3073,1,2.476433109143641
3074,0,2.6576224857549384
3075,2,2.865993324822474
3076,1,2.0707110663235007
3077,2,1.7304340037761143
3078,3,3.1191071641541552
3079,1,1.5784399188952474
3080,1,1.8715695143050262
3081,2,2.239513368589866
3082,1,3.1224475071685784
3083,2,3.7521293938373077
3084,2,3.0771650385898255
3085,0,2.652871035516533
3086,2,3.014561391486963
3087,2,3.989498144489316
3088,0,2.6936064698017157
3089,1,2.478837584889019
3090,2,3.143967251059708
3091,3,1.5935332946134033
3092,0,1.738207796380734
3093,2,1.7550123738061745
3094,2,2.203202868770259
3095,2,1.6654116650161552
3096,0,2.6200633786980214
3097,3,2.433958597175021
3098,2,1.77991214671651
3099,0,1.7390072455655576
3100,2,1.9668360068897612
3101,1,2.089373800476151
3102,1,3.096328862098302
3103,1,1.8902057450403236
3104,2,2.3207614750603565
3105,3,2.8571968104062737
3106,2,1.7937769577615263
3107,2,1.9170368055089684
3108,2,3.756575759416491
3109,2,4.787329480013338
3110,0,5.075573833479463
3111,2,4.787329480013338
3112,3,1.9577030969380977
3113,1,3.2234483588389358
3114,1,3.8026248743808586
3115,1,2.2670433369712972
3116,1,2.4238191838246017
3117,1,2.399579208911022
3118,1,2.8148678809139542
3119,2,1.8691594035686134
3120,1,3.0607346264121347
3121,1,3.9874849065371882
3122,2,3.298423560855493
3123,1,3.290383741178342
3124,0,4.563812018013632
3125,1,3.2816230191132827
3126,1,2.447552186227261
3127,0,4.105054729250412
3128,2,1.8758860489471534
3129,2,3.0315915332101215
3130,2,4.8733346734112875
3131,0,2.772299620245649
3132,2,3.2109511502801724
3133,2,2.88601818843891
3134,0,3.6771483247461094
3135,1,2.334811879140979
3136,1,1.895931185173663
3137,1,4.093688783879484
3138,1,2.229122729621714
3139,2,2.271506248724599
3140,0,2.6874469982725917
3141,1,2.442600601534639
3142,0,2.901218409086766
3143,1,1.7698625552964338
3144,2,4.037058226978649
3145,0,2.650108870304244
3146,1,1.8818912975986521
3147,2,1.66116906177684
3148,1,3.994697911544563
3149,0,1.9165984619265322
3150,2,3.884039045124968
3151,0,3.6941476946905425
3152,1,3.1464688921785284
3153,0,2.0311863253674587
3154,2,3.04579984891311
3155,0,3.5599047731636646
3156,2,3.069400141646784
3157,2,2.313016081305332
3158,0,5.047024029732812
3159,0,3.5252421680806085
3160,3,5.665264224615752
3161,1,4.13467240928869
3162,2,3.811170257536809
3163,1,3.959909078617482
3164,0,2.21569779835804
3165,2,1.6664137117731064
3166,0,3.8037756823806643
3167,3,2.3719443708170718
3168,0,2.757605452893962
3169,3,3.819430164958476
3170,1,3.7265841226227074
3171,2,1.9680701432205465
3172,2,3.7459462559094785
3173,3,5.7060032912961445
3174,2,4.819137415445986
3175,3,2.9229131564489634
3176,2,3.7614203455637565
3177,0,2.362249873275052
3178,1,2.334811879140979
3179,2,1.8006587953119884
3180,2,2.88659654763429
3181,0,4.448787184215163
3182,0,1.7897578395167453
3183,0,2.6409347680789583
3184,0,2.384526354878907
3185,0,5.044523665421021
3186,2,3.04579984891311
3187,0,5.0688179666405935
3188,3,1.5776181684157933
3189,2,4.008870029766088
3190,1,3.9749442678601596
3191,2,4.076951792499458
3192,1,4.093688783879484
3193,0,2.0952370063755623
3194,2,1.84589585357586
3195,2,3.223415989801093
3196,2,3.6839766395885003
3197,2,2.1337801717593283
3198,0,5.050973352634664
3199,0,2.2603655861627963
3200,2,3.8625192165532223
3201,3,2.166060640720378
3202,3,4.669124766349912
3203,2,2.0662856833920626
3204,0,1.900717602386245
3205,3,1.697126197025385
3206,2,4.7874642015534326
3207,0,2.9074398350989017
3208,2,3.018736817897489
3209,0,3.1925759767710002
3210,0,2.461873052262866
3211,0,2.6576224857549384
3212,2,4.674204143406949
3213,2,2.282852109602378
3214,2,3.870222106914752
3215,0,1.5147035653280485
3216,0,2.6576224857549384
3217,0,3.5472530668842404
3218,2,3.9314852808131446
3219,2,2.0963262983905344
3220,0,2.6936064698017157
3221,0,1.8042455428859725
3222,1,2.3045067885052295
3223,0,2.7718753575781756
3224,2,2.282852109602378
3225,2,3.0874796651578627
3226,2,3.9366832374751963
3227,1,4.080372548977858
3228,2,2.826323396791888
3229,3,3.7818056828150524
3230,1,1.8783342355540646
3231,2,1.642958053897432
3232,2,2.420058417240855
3233,2,3.913000523731979
3234,3,4.019029028554654
3235,2,3.996196897075302
3236,2,4.044522514405942
3237,1,4.114254983632543
3238,0,4.476136751137643
3239,0,1.893136703626776
3240,0,1.9434658998340928
3241,0,3.2253280923505203
3242,0,1.846708545095951
3243,2,2.2289342638719343
3244,1,1.8031661062900264
3245,1,2.8788349345695106
3246,1,2.4991284015463875
3247,3,3.7818056828150524
3248,2,4.809341817022717
3249,2,3.192406265456303
3250,3,5.600138823491746
3251,2,3.8410664899170746
3252,2,2.453254014516507
3253,2,2.38092589002595
3254,0,1.9966249564459115
3255,3,2.3626686128430916
3256,3,5.658790106642184
3257,2,2.2998401859931805
3258,0,1.7159835461365627
3259,0,2.6013476223992016
3260,3,1.6760218038829025
3261,2,2.549207980923694
3262,2,4.013967776966394
3263,2,4.6251490881292625
3264,2,3.7354286988465026
3265,3,3.738454280839598
3266,0,4.448787184215163
3267,3,1.776252663570445
3268,2,1.6152213848331145
3269,2,1.8139886471695486
3270,0,2.22662464480784
3271,0,5.058936719968124
3272,3,5.773907040618978
3273,2,2.8190788467663426
3274,0,2.9074398350989017
3275,3,3.7747049439190175
3276,3,4.798686811154083
3277,1,3.2391847965178853
3278,2,2.395968454629993
3279,1,3.2480599856882946
3280,2,3.1719235267274195
3281,0,3.5498894200617936
3282,2,1.7294032386164189
3283,2,1.8805319661242088
3284,0,3.381603797540209
3285,2,1.8796440702434714
3286,0,2.471819995167052
3287,2,1.9276743793088638
3288,0,2.0891813347845036
3289,2,2.239513368589866
3290,0,1.5063513352169229
3291,1,4.093482224507107
3292,1,2.411546372034892
3293,0,2.70408491117905
3294,2,2.248625919769785
3295,0,2.450511774245511
3296,2,2.164724570448515
3297,2,4.1434115913284355
3298,2,2.1304704783746553
3299,1,3.6814565330539333
3300,2,2.284314129874339
3301,1,2.2355620034081976
3302,3,4.794237956511236
3303,2,2.0133898443072815
3304,1,3.096328862098302
3305,0,4.60422083569882
3306,3,5.626150397994386
3307,1,2.044184218695348
3308,0,3.381603797540209
3309,0,3.6840184325223566
3310,0,2.908653116841746
3311,3,3.1033122994156557
3312,2,3.3028489412818747
3313,1,2.552222895166458
3314,0,1.9019828323399879
3315,2,2.2380898890862504
3316,2,3.12032300431748
3317,1,5.6089655039311666
3318,1,2.438726658160509
3319,2,2.293728387006151
3320,0,2.652871035516533
3321,2,2.3144590473811815
3322,3,2.2386284742006537
3323,0,2.6598141460532347
3324,2,3.0080099188015383
3325,3,5.78235042580178
3326,3,4.794237956511236
3327,2,2.5063576777007195
3328,2,2.393195799473719
3329,0,1.7454202850716445
3330,1,3.1056123304268946
3331,2,2.39563590544678
3332,2,4.710877657424437
3333,2,2.248625919769785
3334,0,2.359147464057869
3335,2,1.8695856011599856
3336,2,4.111506544604704
3337,2,3.9365579500919634
3338,1,1.720954824237214
3339,2,2.441332597945782
3340,0,2.0185666428295073
3341,1,3.271558542999106
3342,0,4.102214804301683
3343,0,1.7394375660141714
3344,0,4.6085496369474654
3345,1,1.9559403687027421
3346,0,3.7117749849568877
3347,2,1.6530872980588909
3348,3,1.6677070228744615
3349,1,1.5587642799736212
3350,2,3.143822440317076
3351,2,2.560390142789498
3352,1,4.047659483582567
3353,2,4.065732216432215
3354,1,4.664108304632117
3355,0,1.7582978088555832
3356,1,4.657932025341443
3357,1,4.657932025341443
3358,0,5.092849428458821
3359,2,4.1227119798078675
3360,1,3.002325267426969
3361,0,3.6219840207450464
3362,2,2.248625919769785
3363,2,2.8518603327962797
3364,2,1.6654116650161552
3365,3,2.086015576935647
3366,0,2.7788289331076363
3367,1,2.9334034192531426
3368,1,2.6016215483245455
3369,1,1.7314641436275797
3370,1,2.274778014971239
3371,3,1.8018889108470673
3372,2,2.893711399337478
3373,0,3.5032608324159584
3374,2,4.779001082278923
3375,1,2.2798243584447455
3376,0,1.781614870281463
3377,0,1.5756635564387627
3378,3,1.849370172860841
3379,1,3.181599302650194
3380,0,3.4168318063118157
3381,3,5.650318786559724
3382,1,1.7667978985937391
3383,2,4.054893295503368
3384,2,3.103131847126659
3385,1,3.190634677812677
3386,1,3.871093052842818
3387,1,2.9799154311426905
3388,0,1.606174583761769
3389,0,1.7508330533835463
3390,2,1.7054347292588907
3391,2,3.8616645746241436
3392,2,3.7570201065537465
3393,3,1.6399205794131446
3394,1,5.599048151936299
3395,0,4.210677159246576
3396,1,3.78440800234171
3397,1,2.229122729621714
3398,0,2.357311272250383
3399,3,3.738406911984368
3400,2,1.8481142707365725
3401,0,3.2243997766372363
3402,0,1.9231698338854122
3403,2,2.9893229058559507
3404,1,1.853202167081125
3405,2,2.192984936691239
3406,1,2.432746192384149
3407,0,2.1320624028840256
3408,2,1.8951822471507762
3409,2,4.029429467534554
3410,0,3.5599047731636646
3411,2,2.315770054496217
3412,2,2.7914623539665357
3413,1,3.2277737035048815
3414,1,1.6275447918464225
3415,0,3.279666260206923
3416,3,5.780129678127009
3417,0,2.012864629013922
3418,3,2.086015576935647
3419,0,2.650108870304244
3420,3,2.0762300923271026
3421,1,1.9088613802189602
3422,1,3.1968925496662592
3423,1,4.622231242484218
3424,0,4.431389344975588
3425,1,3.888152687527971
3426,2,3.8878954755864896
3427,1,4.152694796009939
3428,2,1.8569410063911
3429,2,3.9075186326091274
3430,3,5.706437763199176
3431,1,2.179728384968984
3432,0,1.7043237011455286
3433,2,2.275344511271935
3434,3,4.7590183594422415
3435,0,3.565501682276768
3436,0,3.5498894200617936
3437,3,3.0754545086404015
3438,2,3.068287500110006
3439,2,1.6839656571561794
3440,0,4.431389344975588
3441,1,2.498989983709818
3442,1,2.4696103084935555
3443,1,2.5728014213324317
3444,2,1.5447941914286463
3445,2,3.0226052486928454
3446,0,3.5555020949215703
3447,2,2.2762613977731903
3448,0,2.592000940845702
3449,1,1.720954824237214
3450,1,2.0744570450587165
3451,0,2.1594426353659655
3452,2,3.170212652766742
3453,0,3.1899794896894815
3454,0,2.541368189194089
3455,0,3.2719635827628175
3456,1,1.9383726553784795
3457,1,1.872739711990221
3458,3,2.2812941950375567
3459,2,3.7703462947112962
3460,0,1.893136703626776
3461,3,4.788675698466521
3462,0,2.407040872475464
3463,2,3.704946335874089
3464,1,3.8066657167383804
3465,0,4.431389344975588
3466,2,3.0147249958877214
3467,2,3.052344787343234
3468,2,4.013967776966394
3469,2,2.395968454629993
3470,0,3.229469104194067
3471,0,2.910343514129614
3472,0,2.37063090357421
3473,3,1.894120538567181
3474,2,3.04579984891311
3475,2,3.7299502899098123
3476,2,3.9314852808131446
3477,3,2.904528324439264
3478,2,2.0773461467190657
3479,0,1.95304222548999
3480,0,3.272208650196968
3481,0,2.21569779835804
3482,2,2.292437874107415
3483,1,2.9147912273913206
3484,3,1.811543382613286
3485,3,3.923220529440697
3486,2,2.3485820102125983
3487,3,2.108979687914017
3488,3,1.6637203267980514
3489,2,2.282852109602378
3490,2,4.679168931388356
3491,2,1.6272263780490217
3492,2,3.956332915652285
3493,1,3.1056123304268946
3494,2,2.8841508744597366
3495,0,1.6865718746364702
3496,3,2.913750434816872
3497,1,4.689477959547736
3498,2,2.358351055965544
3499,0,2.0252822898176905
3500,1,2.2172803814755357
3501,3,3.781243734315575
3502,1,2.430501700578033
3503,3,2.3871260651382396
3504,2,4.65831709882412
3505,0,3.68757191319308
3506,1,1.8855028032539198
3507,1,1.8806859212205476
3508,2,1.7143985666745734
3509,0,2.650108870304244
3510,2,3.072241728204695
3511,0,4.492718837181405
3512,1,3.1734466810452275
3513,0,1.852200525908599
3514,1,2.341206715831919
3515,0,2.3919131953471355
3516,2,2.4044881439820567
3517,2,2.9888913619559188
3518,0,1.5963927920535492
3519,1,1.7266182123856724
3520,3,2.0647264911865677
3521,2,1.6717780760357097
3522,1,4.109974169599243
3523,2,2.477322931555469
3524,0,2.0121208519549114
3525,2,1.9601698568048946
3526,1,4.110086387545283
3527,1,3.212124950162782
3528,2,2.1620765120430434
3529,1,2.32067789910953
3530,2,3.0080099188015383
3531,0,1.5948181153010978
3532,1,2.605209023576319
3533,0,4.17646206624259
3534,0,4.131496752173027
3535,2,4.080244702644276
3536,2,4.683205021937218
3537,2,2.1208503153825236
3538,1,3.289624389402865
3539,0,2.421102727380831
3540,2,1.7175381110092358
3541,0,2.821990584225799
3542,1,1.8263571673791723
3543,3,1.7280434789266972
3544,2,1.6520771683520432
3545,2,3.254270127444983
3546,1,3.162649152630587
3547,1,4.80408362978986
3548,3,3.0415253748957323
3549,2,3.789126477820097
3550,2,2.0133898443072815
3551,2,3.0651575776220015
3552,0,1.7696020560996966
3553,3,5.645584351154619
3554,2,1.8390595176782523
3555,2,4.862321957005507
3556,2,1.6380552399499995
3557,1,3.6814565330539333
3558,0,3.340696373865072
3559,0,3.2253280923505203
3560,0,2.009515464321979
3561,2,2.322608032155347
3562,3,5.6489552998112185
3563,3,2.3758606949772396
3564,1,1.6386532955659237
3565,2,2.9824743144756214
3566,0,3.7159637445512983
3567,0,1.9105082137352534
3568,3,2.1103227359173644
